Award Id,Recipient Name,Action Date,Award Amount,Piid,Place Of Performance State Code,Place Of Performance City Name,Place Of Performance ZIP Code,Place Of Performance County Name,Product Or Service Code (Psc),Psc Description,Naics Code,Naics Description,Type Of Set Aside,Type Of Set Aside Description,Contracting Officer Business Size Determination,Last Modified Date,Is Small Business,Is 8a Set-Aside
89303325FEM000038,DELOITTE CONSULTING LLP,2025-07-09,40999.3,89303325FEM000038,OH,CINCINNATI,45202,HAMILTON,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89303021FOE000023,"ICF INCORPORATED, L.L.C.",2025-07-09,-727940.94,89303021FOE000023,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89503425PWA002089,WRIM MANAGEMENT LLC,2025-07-09,5040.0,89503425PWA002089,SD,ARMOUR,57313,DOUGLAS,S201,HOUSEKEEPING- CUSTODIAL JANITORIAL,561720,JANITORIAL SERVICES,,,,,False,False
89233125FNA000187,"ALUTIIQ LOGISTICS & MAINTENANCE SERVICES, LLC",2025-07-09,263330.33,89233125FNA000187,NM,ALBUQUERQUE,87185,BERNALILLO,M1EB,OPERATION OF MAINTENANCE BUILDINGS,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
89303324FEM400428,OLD HARBOR SOLUTIONS LLC,2025-07-09,20000.0,89303324FEM400428,OH,CINCINNATI,45202,HAMILTON,R699,SUPPORT- ADMINISTRATIVE: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
89603025F0028,STERLING COMPUTERS CORPORATION,2025-07-09,-1082.52,89603025F0028,SD,NORTH SIOUX CITY,57049,UNION,7E21,IT AND TELECOM - MOBILE DEVICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),334111,ELECTRONIC COMPUTER MANUFACTURING,,,,,False,False
89303024FMA400878,"EMCOR GOVERNMENT SERVICES, INC",2025-07-09,0.0,89303024FMA400878,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,M1AZ,OPERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
89303024FMA400897,"EMCOR GOVERNMENT SERVICES, INC",2025-07-09,0.0,89303024FMA400897,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,M1AZ,OPERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
89303025FMA400930,CONTINENTAL FLOORING CO,2025-07-09,0.0,89303025FMA400930,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,7220,FLOOR COVERINGS,314110,CARPET AND RUG MILLS,,,,,False,False
89303023FMA400737,"GLOBAL ENGINEERING SOLUTIONS OF WASHINGTON DC, P.C.",2025-07-09,-18244.2,89303023FMA400737,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,C1AZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER ADMINISTRATIVE FACILITIES/SERVICE BUILDINGS,541310,ARCHITECTURAL SERVICES,,,,,False,False
89303023PED000045,"STRATEGY CONSULTING TEAM, LLC",2025-07-08,0.0,89303023PED000045,VA,FAIRFAX,22033,FAIRFAX,U099,EDUCATION/TRAINING- OTHER,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,,,,,False,False
89303021FMA000336,RICOH USA INC,2025-07-08,-11250.3,89303021FMA000336,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",333244,PRINTING MACHINERY AND EQUIPMENT MANUFACTURING,,,,,False,False
89503023PWA000416,APAH LLC,2025-07-08,36375.0,89503023PWA000416,CO,LAKEWOOD,80228,JEFFERSON,X1BZ,LEASE/RENTAL OF OTHER AIRFIELD STRUCTURES,488119,OTHER AIRPORT OPERATIONS,,,,,False,False
89303022PFE000080,BARNETT INTERNATIONAL INC.,2025-07-08,-15404.0,89303022PFE000080,NY,NEW YORK,10025,NEW YORK,R426,SUPPORT- PROFESSIONAL: COMMUNICATIONS,541618,OTHER MANAGEMENT CONSULTING SERVICES,,,,,False,False
89303024FMA000569,RICOH USA INC,2025-07-08,0.0,89303024FMA000569,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",333244,PRINTING MACHINERY AND EQUIPMENT MANUFACTURING,,,,,False,False
89303024FTT000013,BLOOMBERG FINANCE LP,2025-07-08,-4878.0,89303024FTT000013,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,519190,ALL OTHER INFORMATION SERVICES,,,,,False,False
89303019CAU000012,DOXCELERATE CORPORATION,2025-07-08,-35778.71,89303019CAU000012,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,,,,,False,False
89503025FWA401046,COLOSSAL CONTRACTING LLC,2025-07-08,34697.54,89503025FWA401046,MT,BILLINGS,59107,YELLOWSTONE,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89233120FNA400310,TECHSOURCE INC,2025-07-08,0.0,89233120FNA400310,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R499,SUPPORT- PROFESSIONAL: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
89303024FMA000529,"SUPPLYSOURCE DC, LLC",2025-07-08,0.0,89303024FMA000529,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,7110,OFFICE FURNITURE,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,,,,,False,False
89303023FMA000516,"SUPPLYSOURCE DC, LLC",2025-07-08,0.0,89303023FMA000516,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,7110,OFFICE FURNITURE,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,,,,,False,False
89303023FMA000488,"SUPPLYSOURCE DC, LLC",2025-07-08,0.0,89303023FMA000488,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,7110,OFFICE FURNITURE,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,,,,,False,False
89303024FMA000549,"SUPPLYSOURCE DC, LLC",2025-07-08,0.0,89303024FMA000549,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,7110,OFFICE FURNITURE,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,,,,,False,False
89303022FMA000418,"SUPPLYSOURCE DC, LLC",2025-07-08,0.0,89303022FMA000418,VA,ALEXANDRIA,22314,ALEXANDRIA CITY,7110,OFFICE FURNITURE,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,,,,,False,False
89303024FMA000555,"SUPPLYSOURCE DC, LLC",2025-07-08,0.0,89303024FMA000555,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,7110,OFFICE FURNITURE,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,,,,,False,False
DEDT0014133,"APOGEE GROUP, LLC",2025-07-08,425000.0,DEDT0014133,,,,,Y1PZ,CONSTRUCTION OF OTHER NON-BUILDING FACILITIES,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,,,,,False,False
DEDT0013958,"APOGEE GROUP, LLC",2025-07-08,0.0,DEDT0013958,,,,,Y1PZ,CONSTRUCTION OF OTHER NON-BUILDING FACILITIES,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,,,,,False,False
89233123CNA000325,QAYAQ GOVERNMENT SOLUTIONS LLC,2025-07-08,776967.01,89233123CNA000325,TX,AMARILLO,79120,POTTER,C1NZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER UTILITIES,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,,,,,False,False
89243420FEE400155,"EMP2, INC.",2025-07-08,0.0,89243420FEE400155,WA,RICHLAND,99352,BENTON,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541330,ENGINEERING SERVICES,,,,,False,False
89303325FEM400449,SOUTHWESTERN PUBLIC SERVICE COMPANY,2025-07-08,330000.0,89303325FEM400449,NM,CARLSBAD,88220,EDDY,S112,UTILITIES- ELECTRIC,221112,FOSSIL FUEL ELECTRIC POWER GENERATION,,,,,False,False
DENA0002839,"HONEYWELL FEDERAL MANUFACTURING & TECHNOLOGIES, LLC",2025-07-08,0.0,DENA0002839,MO,KANSAS CITY,64147,JACKSON,M1JZ,OPERATION OF MISCELLANEOUS BUILDINGS,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
89243425FEE000481,ENERGY TECHNOLOGY ALLIANCE LLC,2025-07-08,0.0,89243425FEE000481,CO,GOLDEN,80401,JEFFERSON,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,562910,REMEDIATION SERVICES,,,,,False,False
89243425FEE000475,ENERGY TECHNOLOGY ALLIANCE LLC,2025-07-08,0.0,89243425FEE000475,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,562910,REMEDIATION SERVICES,,,,,False,False
89303023FEE000014,ACCENTURE FEDERAL SERVICES LLC,2025-07-08,123437.95,89303023FEE000014,VA,ARLINGTON,22203,ARLINGTON,DH10,"IT AND TELECOM - PLATFORM AS A SERVICE: DATABASE, MAINFRAME, MIDDLEWARE",541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
89243323CFE000075,"KEYLOGIC, LLC",2025-07-08,2172985.0,89243323CFE000075,WV,MORGANTOWN,26505,MONONGALIA,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541330,ENGINEERING SERVICES,,,,,False,False
89233123FNA400505,"GEM TECHNOLOGY INTERNATIONAL, CORP",2025-07-08,267649.77,89233123FNA400505,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R699,SUPPORT- ADMINISTRATIVE: OTHER,561612,SECURITY GUARDS AND PATROL SERVICES,,,,,False,False
89303325FEM400438,TUKNIK GOVERNMENT SERVICES LLC,2025-07-08,464463.14,89303325FEM400438,OH,CINCINNATI,45202,HAMILTON,R426,SUPPORT- PROFESSIONAL: COMMUNICATIONS,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89503023FWA400815,"DISYS SOLUTIONS, INC.",2025-07-08,0.0,89503023FWA400815,VA,ASHBURN,20147,LOUDOUN,7E20,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89303323FEM400346,"CATAWBA-TEA, LLC",2025-07-08,0.0,89303323FEM400346,DC,WASHINGTON,20001,DISTRICT OF COLUMBIA,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,562910,REMEDIATION SERVICES,,,,,False,False
89303323FEM400351,"CATAWBA-TEA, LLC",2025-07-08,-17557.19,89303323FEM400351,SC,ROCK HILL,29730,YORK,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,562910,REMEDIATION SERVICES,,,,,False,False
89303022CMA000070,WINSTON-SALEM INDUSTRIES FOR THE BLIND INC,2025-07-08,0.0,89303022CMA000070,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,7510,OFFICE SUPPLIES,424120,STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,,,,,False,False
89503024FWA000127,"MINBURN TECHNOLOGY GROUP, LLC",2025-07-08,0.0,89503024FWA000127,CO,DENVER,80228,JEFFERSON,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89303323FEM400352,"CATAWBA-TEA, LLC",2025-07-08,0.0,89303323FEM400352,NM,LOS ALAMOS,87545,LOS ALAMOS,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,562910,REMEDIATION SERVICES,,,,,False,False
89303323FEM400348,"CATAWBA-TEA, LLC",2025-07-08,0.0,89303323FEM400348,SC,ROCK HILL,29730,YORK,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,562910,REMEDIATION SERVICES,,,,,False,False
89303323FEM400350,"CATAWBA-TEA, LLC",2025-07-08,0.0,89303323FEM400350,SC,ROCK HILL,29730,YORK,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,562910,REMEDIATION SERVICES,,,,,False,False
89503025FWA000148,"MINBURN TECHNOLOGY GROUP, LLC",2025-07-08,79663.6,89503025FWA000148,CO,LAKEWOOD,80228,JEFFERSON,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89603023P0017,OPEN ACCESS TECHNOLOGY INTERNATIONAL INC,2025-07-08,-1200.0,89603023P0017,DC,WASHINGTON,20426,DISTRICT OF COLUMBIA,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),513210,SOFTWARE PUBLISHERS,,,,,False,False
89303022FMA400463,XEROX CORPORATION,2025-07-08,-1224.0,89303022FMA400463,DC,WASHINGTON,20036,DISTRICT OF COLUMBIA,3610,"PRINTING, DUPLICATING, AND BOOKBINDING EQUIPMENT",333316,PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,,,,,False,False
89303324CEM000119,PIKE NATURAL GAS CO,2025-07-08,40000.0,89303324CEM000119,OH,PIKETON,45661,PIKE,S111,UTILITIES- GAS,221210,NATURAL GAS DISTRIBUTION,,,,,False,False
89503125CWA000124,THE CENTERS FOR HABILITATION,2025-07-08,760118.08,89503125CWA000124,AZ,PHOENIX,85009,MARICOPA,S201,HOUSEKEEPING- CUSTODIAL JANITORIAL,561720,JANITORIAL SERVICES,,,,,False,False
89303022FGD000003,THE BUILDING PEOPLE LLC,2025-07-08,45500.0,89303022FGD000003,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89503325FWA400181,"HANKINS GROUP, INC.",2025-07-08,96038.92,89503325FWA400181,CA,FOLSOM,95630,SACRAMENTO,Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,,,,,False,False
89303325FEM400441,BLUEPATH LABS LLC,2025-07-08,0.0,89303325FEM400441,DC,WASHINGTON,20037,DISTRICT OF COLUMBIA,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
89243121CSC000095,"GREY STREET CONSULTING, LLC",2025-07-08,180000.0,89243121CSC000095,MD,GERMANTOWN,20874,MONTGOMERY,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,,,,,False,False
89303024FMA000535,IHS GLOBAL INC,2025-07-08,0.0,89303024FMA000535,CO,ENGLEWOOD,80112,ARAPAHOE,X1AB,LEASE/RENTAL OF CONFERENCE SPACE AND FACILITIES,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89303725PEM000310,MAGNASYNC/MOVIOLA CORPORATION,2025-07-08,19344.45,89303725PEM000310,SC,AIKEN,29802,AIKEN,5995,"CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",423690,OTHER ELECTRONIC PARTS AND EQUIPMENT MERCHANT WHOLESALERS,,,,,False,False
89303325FEM400444,TECHNICAL RESOURCES GROUP INC.,2025-07-08,326907.76,89303325FEM400444,OH,CINCINNATI,45202,HAMILTON,F999,OTHER ENVIRONMENTAL SERVICES,541620,ENVIRONMENTAL CONSULTING SERVICES,,,,,False,False
DEAC0503OR22988,OHIO VALLEY ELECTRIC CORPORATION,2025-07-08,530000.0,DEAC0503OR22988,OH,PIKETON,45661,PIKE,S112,UTILITIES- ELECTRIC,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,,,,,False,False
89503625FSW400354,"THUNDERCAT TECHNOLOGY, LLC",2025-07-08,80819.39,89503625FSW400354,OK,TULSA,74136,TULSA,DJ10,IT AND TELECOM - SECURITY AND COMPLIANCE AS A SERVICE,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89243424FEE400354,IVORY CLOUD LLC,2025-07-08,125000.0,89243424FEE400354,MD,ROCKVILLE,20852,MONTGOMERY,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,,,,,False,False
89243320CFE000041,WE2 SUPPORT SERVICES 8A JV LLC,2025-07-08,4928372.0,89243320CFE000041,WV,MORGANTOWN,26507,MONONGALIA,S216,HOUSEKEEPING- FACILITIES OPERATIONS SUPPORT,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
89303022CLP000024,DELOITTE FINANCIAL ADVISORY SERVICES LLP,2025-07-08,0.0,89303022CLP000024,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89233125FNA400700,L & R COMM & CONSTRUCTION INC,2025-07-08,15438.63,89233125FNA400700,NM,KIRTLAND AFB,87117,BERNALILLO,Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
89243224FNE400145,"PROFESSIONAL PROJECT SERVICES, INC.",2025-07-08,70000.0,89243224FNE400145,TN,KNOXVILLE,37932,KNOX,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,562910,REMEDIATION SERVICES,,,,,False,False
89243319FFE400140,DIVERSIFIED PROTECTION CORP,2025-07-08,266613.32,89243319FFE400140,WV,MORGANTOWN,26507,MONONGALIA,R430,SUPPORT- PROFESSIONAL: PHYSICAL SECURITY AND BADGING,561612,SECURITY GUARDS AND PATROL SERVICES,,,,,False,False
89503224FWA000162,"VEGETATION MANAGEMENT WEST, L.P.",2025-07-08,0.0,89503224FWA000162,CO,HOTCHKISS,81419,DELTA,F014,NATURAL RESOURCES/CONSERVATION- TREE THINNING,115112,"SOIL PREPARATION, PLANTING, AND CULTIVATING",,,,,False,False
89503024FWA400869,"NEW TECH SOLUTIONS, INC.",2025-07-08,0.0,89503024FWA400869,CO,LAKEWOOD,80228,JEFFERSON,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89503224FWA000161,"VEGETATION MANAGEMENT WEST, L.P.",2025-07-08,0.0,89503224FWA000161,CO,HOTCHKISS,81419,DELTA,F014,NATURAL RESOURCES/CONSERVATION- TREE THINNING,115112,"SOIL PREPARATION, PLANTING, AND CULTIVATING",,,,,False,False
89503224FWA000159,"VEGETATION MANAGEMENT WEST, L.P.",2025-07-08,0.0,89503224FWA000159,CO,HOTCHKISS,81419,DELTA,F014,NATURAL RESOURCES/CONSERVATION- TREE THINNING,115112,"SOIL PREPARATION, PLANTING, AND CULTIVATING",,,,,False,False
89303023PIG000097,"AXON ENTERPRISE, INC.",2025-07-08,0.0,89303023PIG000097,AZ,SCOTTSDALE,85255,MARICOPA,5836,VIDEO RECORDING AND REPRODUCING EQUIPMENT,334310,AUDIO AND VIDEO EQUIPMENT MANUFACTURING,,,,,False,False
89303024FMA000582,ITM4G LLC,2025-07-08,0.0,89303024FMA000582,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,S214,HOUSEKEEPING- CARPET LAYING/CLEANING,238330,FLOORING CONTRACTORS,,,,,False,False
89233120FNA400267,"ALUTIIQ LOGISTICS & MAINTENANCE SERVICES, LLC",2025-07-08,0.0,89233120FNA400267,NM,ALBUQUERQUE,87185,BERNALILLO,M1EB,OPERATION OF MAINTENANCE BUILDINGS,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
89503323FWA000076,THE DAVEY TREE EXPERT COMPANY,2025-07-08,-15348.09,89503323FWA000076,CA,FOLSOM,95630,SACRAMENTO,F006,NATURAL RESOURCES/CONSERVATION- LAND TREATMENT PRACTICES,561730,LANDSCAPING SERVICES,,,,,False,False
89503323FWA000074,THE DAVEY TREE EXPERT COMPANY,2025-07-08,-11651.76,89503323FWA000074,CA,FOLSOM,95630,SACRAMENTO,F006,NATURAL RESOURCES/CONSERVATION- LAND TREATMENT PRACTICES,561730,LANDSCAPING SERVICES,,,,,False,False
89303024FMA000584,ITM4G LLC,2025-07-08,0.0,89303024FMA000584,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,S214,HOUSEKEEPING- CARPET LAYING/CLEANING,238330,FLOORING CONTRACTORS,,,,,False,False
89303924FEM000322,INDEPENDENT STRATEGIC MANAGEMENT SOLUTIONS INC,2025-07-08,559660.55,89303924FEM000322,WA,RICHLAND,99352,BENTON,R699,SUPPORT- ADMINISTRATIVE: OTHER,541620,ENVIRONMENTAL CONSULTING SERVICES,,,,,False,False
89503322FWA000056,THE DAVEY TREE EXPERT COMPANY,2025-07-08,-8276.35,89503322FWA000056,CA,FOLSOM,95630,SACRAMENTO,F006,NATURAL RESOURCES/CONSERVATION- LAND TREATMENT PRACTICES,561730,LANDSCAPING SERVICES,,,,,False,False
DEDT0014021,ARCHETYPE II LLC,2025-07-08,-285274.52,DEDT0014021,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,523930,INVESTMENT ADVICE,,,,,False,False
89503425PWA002087,NORTHERN TRUCK EQUIPMENT CORPORATION,2025-07-08,25115.0,89503425PWA002087,SD,SIOUX FALLS,57107,MINNEHAHA,2540,VEHICULAR FURNITURE AND ACCESSORIES,336211,MOTOR VEHICLE BODY MANUFACTURING,,,,,False,False
89303025FMA400930,CONTINENTAL FLOORING CO,2025-07-08,0.0,89303025FMA400930,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,7220,FLOOR COVERINGS,314110,CARPET AND RUG MILLS,,,,,False,False
DEEM0004954,"FRONTIER COMMUNICATIONS OF AMERICA, INC",2025-07-07,-750.18,DEEM0004954,NY,WEST VALLEY,14171,CATTARAUGUS,D322,IT AND TELECOM- INTERNET,517110,WIRED TELECOMMUNICATIONS CARRIERS,,,,,False,False
89603025F0043,IMMIXTECHNOLOGY INC,2025-07-07,16478.2,89603025F0043,DC,WASHINGTON,20426,DISTRICT OF COLUMBIA,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
89233020CNR000019,VERSA INTEGRATED SOLUTIONS INC,2025-07-07,-29636.04,89233020CNR000019,DC,WASHINGTON NAVY YARD,20376,DISTRICT OF COLUMBIA,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541513,COMPUTER FACILITIES MANAGEMENT SERVICES,,,,,False,False
89243224CNE000035,NORTH WIND GENERAL CONTRACTORS LLC,2025-07-07,0.0,89243224CNE000035,ID,IDAHO FALLS,83402,BONNEVILLE,J035,MAINT/REPAIR/REBUILD OF EQUIPMENT- SERVICE AND TRADE EQUIPMENT,238210,ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,,,,,False,False
89603023F0012,"LUMEN TECHNOLOGIES GOVERNMENT SOLUTIONS, INC",2025-07-07,-114.53,89603023F0012,DC,WASHINGTON,20426,DISTRICT OF COLUMBIA,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517311,WIRED TELECOMMUNICATIONS CARRIERS,,,,,False,False
89303022FHC000031,AVANTGARDE LLC,2025-07-07,-3.22,89303022FHC000031,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,R431,SUPPORT- PROFESSIONAL: HUMAN RESOURCES,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
89303020FMA000305,"SUPPLYSOURCE DC, LLC",2025-07-07,0.0,89303020FMA000305,MD,GERMANTOWN,20874,MONTGOMERY,7110,OFFICE FURNITURE,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,,,,,False,False
89303024FMA000553,"SUPPLYSOURCE DC, LLC",2025-07-07,0.0,89303024FMA000553,DC,WASHINGTON,20024,DISTRICT OF COLUMBIA,7110,OFFICE FURNITURE,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,,,,,False,False
89303024FMA000579,"SUPPLYSOURCE DC, LLC",2025-07-07,0.0,89303024FMA000579,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,7110,OFFICE FURNITURE,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,,,,,False,False
89233124FNA400627,"CADRE5, LLC",2025-07-07,0.0,89233124FNA400627,TN,KNOXVILLE,37932,KNOX,7A20,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),541511,CUSTOM COMPUTER PROGRAMMING SERVICES,,,,,False,False
89303025FMA000586,"SUPPLYSOURCE DC, LLC",2025-07-07,0.0,89303025FMA000586,DC,WASHINGTON,20024,DISTRICT OF COLUMBIA,7110,OFFICE FURNITURE,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,,,,,False,False
89303023FMA400738,"MIMAR ARCHITECTS & ENGINEERS, INC",2025-07-07,0.0,89303023FMA400738,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,C1AZ,ARCHITECT AND ENGINEERING- CONSTRUCTION: OTHER ADMINISTRATIVE FACILITIES/SERVICE BUILDINGS,541310,ARCHITECTURAL SERVICES,,,,,False,False
DEDT0014133,"APOGEE GROUP, LLC",2025-07-07,-1800000.0,DEDT0014133,,,,,Y1PZ,CONSTRUCTION OF OTHER NON-BUILDING FACILITIES,237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,,,,,False,False
89303024FMA000575,"SUPPLYSOURCE DC, LLC",2025-07-07,0.0,89303024FMA000575,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,7110,OFFICE FURNITURE,337214,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,,,,,False,False
89303023FMA000456,BPI MECHANICHAL CONSTRUCTION INC,2025-07-07,0.0,89303023FMA000456,DC,WASHINGTON,20585,DISTRICT OF COLUMBIA,Z1JZ,MAINTENANCE OF MISCELLANEOUS BUILDINGS,333415,AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT MANUFACTURING,,,,,False,False
