Recipient Name,Award Amount,Careers Search
U.S. CIVILIAN RESEARCH AND DEVELOPMENT FOUNDATION,0.0,https://www.google.com/search?q=U.S.%20CIVILIAN%20RESEARCH%20AND%20DEVELOPMENT%20FOUNDATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TRUSTEES OF INDIANA UNIVERSITY,0.0,https://www.google.com/search?q=TRUSTEES%20OF%20INDIANA%20UNIVERSITY%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
DIGITAL SCIENCE & RESEARCH SOLUTIONS INC,0.0,https://www.google.com/search?q=DIGITAL%20SCIENCE%20%26%20RESEARCH%20SOLUTIONS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
MAYO CLINIC ARIZONA,0.0,https://www.google.com/search?q=MAYO%20CLINIC%20ARIZONA%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"MDB, INC.",0.0,https://www.google.com/search?q=MDB%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"ECS FEDERAL, LLC",0.0,https://www.google.com/search?q=ECS%20FEDERAL%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",0.0,https://www.google.com/search?q=GE%20MEDICAL%20SYSTEMS%20INFORMATION%20TECHNOLOGIES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
GARDNER PHARMACOLOGY LLC,0.0,https://www.google.com/search?q=GARDNER%20PHARMACOLOGY%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
LOUVIERE STRATTON & YOKEL LLC,0.0,https://www.google.com/search?q=LOUVIERE%20STRATTON%20%26%20YOKEL%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
LOCUS BIOSCIENCES INC,0.0,https://www.google.com/search?q=LOCUS%20BIOSCIENCES%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
FBGC JV LLC,0.0,https://www.google.com/search?q=FBGC%20JV%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
FRED HUTCHINSON CANCER RESEARCH CENTER,0.0,https://www.google.com/search?q=FRED%20HUTCHINSON%20CANCER%20RESEARCH%20CENTER%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"SMITHGROUP, INC.",0.0,https://www.google.com/search?q=SMITHGROUP%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ARISAN THERAPEUTICS INC,0.0,https://www.google.com/search?q=ARISAN%20THERAPEUTICS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
BHI MANAGEMENT INC,0.0,https://www.google.com/search?q=BHI%20MANAGEMENT%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"ACTUATED MEDICAL, INC.",0.0,https://www.google.com/search?q=ACTUATED%20MEDICAL%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
UNIVERSITY OF UTAH,0.0,https://www.google.com/search?q=UNIVERSITY%20OF%20UTAH%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
EVELIQURE BIOTECHNOLOGIES GMBH,0.0,https://www.google.com/search?q=EVELIQURE%20BIOTECHNOLOGIES%20GMBH%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
DECISION LENS INC,-0.01,https://www.google.com/search?q=DECISION%20LENS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ASCLEPIUS SOLUTIONS INC,-0.03,https://www.google.com/search?q=ASCLEPIUS%20SOLUTIONS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"MYTHICS, LLC",-0.1,https://www.google.com/search?q=MYTHICS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"BIOLEGEND, INC.",-0.5,https://www.google.com/search?q=BIOLEGEND%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
CTR MANAGEMENT GROUP LLC,-0.8,https://www.google.com/search?q=CTR%20MANAGEMENT%20GROUP%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
YOUGOV AMERICA INC,-0.9,https://www.google.com/search?q=YOUGOV%20AMERICA%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
LIFE SCIENCE PRODUCTS INC,-2.89,https://www.google.com/search?q=LIFE%20SCIENCE%20PRODUCTS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ALPHA OMEGA BIOTECHNOLOGY SERVICES LLC,-3.0,https://www.google.com/search?q=ALPHA%20OMEGA%20BIOTECHNOLOGY%20SERVICES%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PULSETEQ LTD,-6.98,https://www.google.com/search?q=PULSETEQ%20LTD%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"OPEN INTELLIGENCE, LLC",-16.23,https://www.google.com/search?q=OPEN%20INTELLIGENCE%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
BELLETORUS CORPORATION,-20.0,https://www.google.com/search?q=BELLETORUS%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
GENSCRIPT USA INC,-30.45,https://www.google.com/search?q=GENSCRIPT%20USA%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
MPOWER INCORPORATED,-34.99,https://www.google.com/search?q=MPOWER%20INCORPORATED%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
MOLECULAR DEVICES LLC,-49.64,https://www.google.com/search?q=MOLECULAR%20DEVICES%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"LONZA WALKERSVILLE, INC",-64.51,https://www.google.com/search?q=LONZA%20WALKERSVILLE%2C%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ISTOR SOLUTIONS LLC,-65.61,https://www.google.com/search?q=ISTOR%20SOLUTIONS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"RIPPLE EFFECT COMMUNICATIONS, INC.",-85.8,https://www.google.com/search?q=RIPPLE%20EFFECT%20COMMUNICATIONS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
UNIVERSITY OF ILLINOIS,-131.37,https://www.google.com/search?q=UNIVERSITY%20OF%20ILLINOIS%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"EPPENDORF NORTH AMERICA, INC.",-135.75,https://www.google.com/search?q=EPPENDORF%20NORTH%20AMERICA%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"LAB PRODUCTS, LLC",-149.0,https://www.google.com/search?q=LAB%20PRODUCTS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"DYNAMIC COLLABORATIONS, LLC",-160.0,https://www.google.com/search?q=DYNAMIC%20COLLABORATIONS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"DATAWATCH SYSTEMS, INC.",-164.9,https://www.google.com/search?q=DATAWATCH%20SYSTEMS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"NIHON KOHDEN AMERICA, LLC",-170.82,https://www.google.com/search?q=NIHON%20KOHDEN%20AMERICA%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
ADAPTIVE BIOTECHNOLOGIES CORPORATION,-200.0,https://www.google.com/search?q=ADAPTIVE%20BIOTECHNOLOGIES%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"THE CHANCELLOR, MASTERS, AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",-275.34,https://www.google.com/search?q=THE%20CHANCELLOR%2C%20MASTERS%2C%20AND%20SCHOLARS%20OF%20THE%20UNIVERSITY%20OF%20CAMBRIDGE%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"ANIMAL SPECIALTIES AND PROVISIONS SOUTH, LLC",-400.0,https://www.google.com/search?q=ANIMAL%20SPECIALTIES%20AND%20PROVISIONS%20SOUTH%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"THE ST. JOHN GROUP, LLC",-406.88,https://www.google.com/search?q=THE%20ST.%20JOHN%20GROUP%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"CRYO-EXPRESS, LLC",-420.0,https://www.google.com/search?q=CRYO-EXPRESS%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"UNITED OXYGEN COMPANY, INC.",-553.0,https://www.google.com/search?q=UNITED%20OXYGEN%20COMPANY%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
KING'S COLLEGE LONDON,-565.01,https://www.google.com/search?q=KING%27S%20COLLEGE%20LONDON%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
UNIVERSITY OF MIAMI,-573.41,https://www.google.com/search?q=UNIVERSITY%20OF%20MIAMI%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"MOI, INC.",-836.0,https://www.google.com/search?q=MOI%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"BUILDING & FIRE CODE ACADEMY, INC.",-1050.0,https://www.google.com/search?q=BUILDING%20%26%20FIRE%20CODE%20ACADEMY%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
FORS MARSH GROUP LLC,-1312.7,https://www.google.com/search?q=FORS%20MARSH%20GROUP%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
KNOLLWOOD PUBLICATIONS INC,-1625.0,https://www.google.com/search?q=KNOLLWOOD%20PUBLICATIONS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
RECOVERY POINT SYSTEMS INC,-1674.62,https://www.google.com/search?q=RECOVERY%20POINT%20SYSTEMS%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
UNIVERSITY OF NORTH CAROLINA SYSTEM OFFICE,-1678.24,https://www.google.com/search?q=UNIVERSITY%20OF%20NORTH%20CAROLINA%20SYSTEM%20OFFICE%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
DIAGNOSTICA STAGO INC,-1980.08,https://www.google.com/search?q=DIAGNOSTICA%20STAGO%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
CRYO ASSOCIATES INC,-2903.73,https://www.google.com/search?q=CRYO%20ASSOCIATES%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL,-3343.26,https://www.google.com/search?q=UNIVERSITY%20OF%20MASSACHUSETTS%20MEDICAL%20SCHOOL%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,-3707.9,https://www.google.com/search?q=UNIVERSITY%20OF%20MISSISSIPPI%20MEDICAL%20CENTER%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"DAVID C. SMITH & SON, INC.",-3753.25,https://www.google.com/search?q=DAVID%20C.%20SMITH%20%26%20SON%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
LUMINA CORPS INC.,-4097.73,https://www.google.com/search?q=LUMINA%20CORPS%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"REMEDYBIZ, INC.",-4487.25,https://www.google.com/search?q=REMEDYBIZ%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
JC TECHNOLOGY INC,-4500.0,https://www.google.com/search?q=JC%20TECHNOLOGY%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
GLOBAL CONSULTING SERVICES OF MARYLAND LLC,-4888.41,https://www.google.com/search?q=GLOBAL%20CONSULTING%20SERVICES%20OF%20MARYLAND%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
RICHARD S CARSON & ASSOCIATES INC,-5000.0,https://www.google.com/search?q=RICHARD%20S%20CARSON%20%26%20ASSOCIATES%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
MORRELL CHRISTOPHER H,-5900.0,https://www.google.com/search?q=MORRELL%20CHRISTOPHER%20H%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"SIMPLY PHYSICS, INC.",-6000.0,https://www.google.com/search?q=SIMPLY%20PHYSICS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
BIOCOMX,-7225.25,https://www.google.com/search?q=BIOCOMX%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"BNF TECHNOLOGIES, INC.",-7663.36,https://www.google.com/search?q=BNF%20TECHNOLOGIES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
VCA INC.,-8599.78,https://www.google.com/search?q=VCA%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"MINTZ, LEVIN, COHN, FERRIS, GLOVSKY AND POPEO, P.C.",-9540.0,https://www.google.com/search?q=MINTZ%2C%20LEVIN%2C%20COHN%2C%20FERRIS%2C%20GLOVSKY%20AND%20POPEO%2C%20P.C.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SHERIDAN ROSS P.C.,-9561.6,https://www.google.com/search?q=SHERIDAN%20ROSS%20P.C.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"APPLIED STEMCELL, INC.",-10000.0,https://www.google.com/search?q=APPLIED%20STEMCELL%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
VANDERBILT UNIVERSITY MEDICAL CENTER,-10795.61,https://www.google.com/search?q=VANDERBILT%20UNIVERSITY%20MEDICAL%20CENTER%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SARTORIUS CORPORATION,-11609.03,https://www.google.com/search?q=SARTORIUS%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"METTLER-TOLEDO RAININ, LLC",-11985.04,https://www.google.com/search?q=METTLER-TOLEDO%20RAININ%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
3M COMPANY,-12895.31,https://www.google.com/search?q=3M%20COMPANY%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TRUSTEES OF TUFTS COLLEGE,-13584.0,https://www.google.com/search?q=TRUSTEES%20OF%20TUFTS%20COLLEGE%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
MESO SCALE DIAGNOSTICS LLC,-13945.5,https://www.google.com/search?q=MESO%20SCALE%20DIAGNOSTICS%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
LICONIC US INC,-14000.0,https://www.google.com/search?q=LICONIC%20US%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"ROSE LI AND ASSOCIATES, INC.",-14137.759999999997,https://www.google.com/search?q=ROSE%20LI%20AND%20ASSOCIATES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SINGULOMICS CORP,-14396.0,https://www.google.com/search?q=SINGULOMICS%20CORP%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
GLOBAL TECH INC.,-14971.65,https://www.google.com/search?q=GLOBAL%20TECH%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
TRANSLATIONAL GENOMICS RESEARCH INSTITUTE,-15150.0,https://www.google.com/search?q=TRANSLATIONAL%20GENOMICS%20RESEARCH%20INSTITUTE%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PSOMAGEN INC,-15350.0,https://www.google.com/search?q=PSOMAGEN%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"USA SCIENTIFIC, INC.",-15942.5,https://www.google.com/search?q=USA%20SCIENTIFIC%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
THE MITRE CORPORATION,-16263.64,https://www.google.com/search?q=THE%20MITRE%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"APPLIED MEDICAL TECHNOLOGIES, INC.",-16710.0,https://www.google.com/search?q=APPLIED%20MEDICAL%20TECHNOLOGIES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PARKER TIDE LLC,-17658.8,https://www.google.com/search?q=PARKER%20TIDE%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
HINES GS PROPERTIES LLC,-18292.45,https://www.google.com/search?q=HINES%20GS%20PROPERTIES%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
NORTH CAROLINA STATE UNIVERSITY,-18354.0,https://www.google.com/search?q=NORTH%20CAROLINA%20STATE%20UNIVERSITY%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"THERMAL SYSTEM TRAINING, LLC",-19420.0,https://www.google.com/search?q=THERMAL%20SYSTEM%20TRAINING%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
REGENTS OF THE UNIVERSITY OF MICHIGAN,-19937.27,https://www.google.com/search?q=REGENTS%20OF%20THE%20UNIVERSITY%20OF%20MICHIGAN%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PRESIDENT AND FELLOWS OF HARVARD COLLEGE,-20720.56,https://www.google.com/search?q=PRESIDENT%20AND%20FELLOWS%20OF%20HARVARD%20COLLEGE%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
METTLER-TOLEDO LLC,-21120.0,https://www.google.com/search?q=METTLER-TOLEDO%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
IDEXX LABORATORIES INC,-21151.0,https://www.google.com/search?q=IDEXX%20LABORATORIES%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"METABOLON, INC.",-21375.0,https://www.google.com/search?q=METABOLON%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
PROMEGA CORPORATION,-21584.0,https://www.google.com/search?q=PROMEGA%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"ENVIGO RMS, INC.",-22480.0,https://www.google.com/search?q=ENVIGO%20RMS%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
CHILD MIND INSTITUTE INC,-24586.2,https://www.google.com/search?q=CHILD%20MIND%20INSTITUTE%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
DEXORGEN INC.,-24840.0,https://www.google.com/search?q=DEXORGEN%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"IRON BOW TECHNOLOGIES, LLC",-24990.73,https://www.google.com/search?q=IRON%20BOW%20TECHNOLOGIES%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
OXFORD NANOPORE TECHNOLOGIES INC,-28705.0,https://www.google.com/search?q=OXFORD%20NANOPORE%20TECHNOLOGIES%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"REVVITY HEALTH SCIENCES, INC.",-37468.32,https://www.google.com/search?q=REVVITY%20HEALTH%20SCIENCES%2C%20INC.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
SP PLUS CORPORATION,-39001.02,https://www.google.com/search?q=SP%20PLUS%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"PBG CONSULTING, LLC",-45918.51,https://www.google.com/search?q=PBG%20CONSULTING%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
STERIS CORPORATION,-47793.96000000001,https://www.google.com/search?q=STERIS%20CORPORATION%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"NTT DATA SERVICES FEDERAL GOVERNMENT, LLC",-50212.8,https://www.google.com/search?q=NTT%20DATA%20SERVICES%20FEDERAL%20GOVERNMENT%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"SCHWARTZ AND ASSOCIATES, LLC",-51633.0,https://www.google.com/search?q=SCHWARTZ%20AND%20ASSOCIATES%2C%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
STEVEN N TOMANELLI & ASSOCIATES,-52892.0,https://www.google.com/search?q=STEVEN%20N%20TOMANELLI%20%26%20ASSOCIATES%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
LOVELACE BIOMEDICAL RESEARCH INSTITUTE,-62736.11,https://www.google.com/search?q=LOVELACE%20BIOMEDICAL%20RESEARCH%20INSTITUTE%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
KENT CAMPA & KATE INC,-74841.16,https://www.google.com/search?q=KENT%20CAMPA%20%26%20KATE%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,-81114.44,https://www.google.com/search?q=UNIVERSITY%20OF%20NORTH%20CAROLINA%20AT%20CHAPEL%20HILL%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
NOVOGENE CORPORATION INC,-85075.0,https://www.google.com/search?q=NOVOGENE%20CORPORATION%20INC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
"TAI PEDRO & ASSOCIATES, P.C.",-85395.92000000001,https://www.google.com/search?q=TAI%20PEDRO%20%26%20ASSOCIATES%2C%20P.C.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
STRATEGIX MANAGEMENT LLC,-100092.0,https://www.google.com/search?q=STRATEGIX%20MANAGEMENT%20LLC%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
DELL MARKETING L.P.,-135980.0,https://www.google.com/search?q=DELL%20MARKETING%20L.P.%20careers%20OR%20jobs%20site%3Agreenhouse.io%20OR%20site%3Alever.co%20OR%20site%3Aworkday.com
